sheet,blend_key,blend_id,target_grade,seq,ratio,batch_id,weight,bloom,viscosity,t450,t620,moisture,so2,lot_no,sheet_ord,blend_month,blend_day,line,lot_ym,batch_yy,lot_year,lot_month
104,104#104@r0c0,104,200,19,0.04670231729055259,C02A251641B2,471.6,259.7,3.82,90.5,98.7,,,25080048,136,10,4,A线,2508,25,2025,8
104,104#104@r0c0,104,200,20,0.03822539116656764,C02A250153A1,386.0,219.0,6.05,75.1,92.0,,,25010416,136,10,4,A线,2501,25,2025,1
104,104#104@r0c0,104,200,21,0.08086749851455734,C02A251671C1,816.6,253.0,3.91,88.0,97.4,,,25080097,136,10,4,A线,2508,25,2025,8
1005,1005#1005@r0c0,1005,200,1,0.0673134387824216,C02B251733A1,675.8,184.0,4.26,73.9,90.5,10.8,,25100038,137,10,5,B线,2510,25,2025,10
1005,1005#1005@r0c0,1005,200,2,0.034363918881230325,C02B251733A2,345.0,191.5,4.17,74.1,90.6,11.24,,25100039,137,10,5,B线,2510,25,2025,10
1005,1005#1005@r0c0,1005,200,3,0.03665484680664568,C02B251733B1,368.0,182.5,4.17,73.5,90.3,10.53,,25100040,137,10,5,B线,2510,25,2025,10
1005,1005#1005@r0c0,1005,200,4,0.026196262799314713,24LMB0723B1,263.0,188.1,5.73,74.4,91.0,11.24,,24050139,137,10,5,LMB(外购/旧料),2405,,2024,5
1005,1005#1005@r0c0,1005,200,5,0.045499820709988446,C02A250121F1,456.8,251.3,5.16,90.4,98.4,11.05,,25010323,137,10,5,A线,2501,25,2025,1
1005,1005#1005@r0c0,1005,200,6,0.02677397505876728,C02A250121A1,268.8,259.4,4.89,87.9,96.9,11.15,,25010313,137,10,5,A线,2501,25,2025,1
1005,1005#1005@r0c0,1005,200,7,0.03245149209131838,C02A250153B2,325.8,202.1,6.03,74.1,92.0,11.64,,25010418,137,10,5,A线,2501,25,2025,1
1005,1005#1005@r0c0,1005,200,8,0.0482887764452767,C02A250782A1,484.8,235.3,4.41,88.1,98.0,12.0,,25040204,137,10,5,A线,2504,25,2025,4
1005,1005#1005@r0c0,1005,200,9,0.04962349097573608,C02A250781B2,498.2,239.0,4.34,89.5,98.2,11.82,,25040200,137,10,5,A线,2504,25,2025,4
1005,1005#1005@r0c0,1005,200,10,0.05504203354715327,C02A251372A2,552.6,224.2,5.46,78.2,92.9,11.74,,25070029,137,10,5,A线,2507,25,2025,7
1005,1005#1005@r0c0,1005,200,11,0.07801107613849158,C02B251352A2,783.2,225.1,5.33,75.4,91.3,11.17,,25060350,137,10,5,B线,2506,25,2025,6
1005,1005#1005@r0c0,1005,200,12,0.07283158691581339,C02B251342B1,731.2,200.3,4.2,81.2,94.2,12.19,,25060332,137,10,5,B线,2506,25,2025,6
1005,1005#1005@r0c0,1005,200,13,0.03368660105980318,C02A251011E1,338.2,238.3,4.49,88.9,98.6,11.37,,25050097,137,10,5,A线,2505,25,2025,5
1005,1005#1005@r0c0,1005,200,14,0.04922506872783776,C02B251752B1,494.2,236.5,5.35,73.3,89.6,10.96,,25100068,137,10,5,B线,2510,25,2025,10
1005,1005#1005@r0c0,1005,200,15,0.048149328658512285,C02B241222B1,483.4,211.6,5.79,79.1,92.5,12.15,,24070272,137,10,5,B线,2407,24,2024,7
1005,1005#1005@r0c0,1005,200,16,0.05502211243475835,C02B241234A1,552.4,193.5,5.63,70.7,88.4,10.83,,24070300,137,10,5,B线,2407,24,2024,7
1005,1005#1005@r0c0,1005,200,17,0.049065699828678436,C02B241261D2,492.6,234.6,4.43,88.3,95.0,12.76,,24090045,137,10,5,B线,2409,24,2024,9
1005,1005#1005@r0c0,1005,200,18,0.030300011952667436,C02A251221B1,304.2,239.8,3.82,91.4,98.3,12.12,,25060140,137,10,5,A线,2506,25,2025,6
1005,1005#1005@r0c0,1005,200,19,0.05838878042949919,C02A251081D1,586.2,231.5,4.29,89.3,98.4,12.73,,25050203,137,10,5,A线,2505,25,2025,5
1005,1005#1005@r0c0,1005,200,20,0.05093828439380055,C02B241244A1,511.4,198.5,4.75,75.8,89.0,12.31,,24090015,137,10,5,B线,2409,24,2024,9
1005,1005#1005@r0c0,1005,200,21,0.052173393362285346,C02B241292B1,523.8,245.4,6.4,86.0,94.8,12.61,,24090132,137,10,5,B线,2409,24,2024,9
1006,1006#1006@r0c0,1006,220,1,0.11438173600648976,C02B251312B1,592.2,240.9,5.76,84.5,95.7,11.71,,25060297,138,10,6,B线,2506,25,2025,6
1006,1006#1006@r0c0,1006,220,2,0.11449762429018426,C02B251322A1,592.8,250.7,4.91,88.5,97.3,11.94,,25060304,138,10,6,B线,2506,25,2025,6
1006,1006#1006@r0c0,1006,220,3,0.15559933557384018,C02B251341E2,805.6,235.0,5.05,81.6,93.9,12.37,,25060330,138,10,6,B线,2506,25,2025,6
1006,1006#1006@r0c0,1006,220,4,0.1309537605748059,C02B251351C1,678.0,256.4,4.55,90.0,97.5,12.3,,25060342,138,10,6,B线,2506,25,2025,6
1006,1006#1006@r0c0,1006,220,5,0.10008884768416582,C02B251711D2,518.2,262.2,4.8,87.7,96.2,13.77,,25090016,138,10,6,B线,2509,25,2025,9
1006,1006#1006@r0c0,1006,220,6,0.07552053154092789,C02B251711E2,391.0,257.9,5.02,84.3,94.9,13.66,,25090018,138,10,6,B线,2509,25,2025,9
1006,1006#1006@r0c0,1006,220,7,0.0827442345578862,C02B251711F2,428.4,250.7,5.22,80.8,93.4,14.01,,25100002,138,10,6,B线,2510,25,2025,10
1006,1006#1006@r0c0,1006,220,8,0.09587824004326496,C02B251712B1,496.4,205.5,4.86,72.6,89.7,14.11,,25100004,138,10,6,B线,2510,25,2025,10
1006,1006#1006@r0c0,1006,220,9,0.042453741260091944,C02B251722B2,219.8,179.1,4.15,76.7,91.8,11.98,,25100022,138,10,6,B线,2510,25,2025,10
1006,1006#1006@r0c0,1006,220,10,0.08788194846834319,C02B251742C1,455.0,209.9,4.94,64.1,84.8,10.94,,25100053,138,10,6,B线,2510,25,2025,10
JK101,JK101#2510001@r0c0,2510001,240,1,0.03397155361050328,C02A241831D2,496.8,283.2,4.82,88.3,97.6,,8.5,24120332,139,10,1,A线,2412,24,2024,12
JK101,JK101#2510001@r0c0,2510001,240,2,0.034545951859956237,C02A241831E2,505.2,284.9,4.89,89.4,98.2,,8.5,24120335,139,10,1,A线,2412,24,2024,12
JK101,JK101#2510001@r0c0,2510001,240,3,0.03346553610503282,C02A241831D3,489.4,286.0,4.89,88.9,98.0,,8.5,24120333,139,10,1,A线,2412,24,2024,12
JK101,JK101#2510001@r0c0,2510001,240,4,0.010585339168490153,C02A250681A1,154.8,280.3,4.77,90.1,98.4,,8.1,25040013,139,10,1,A线,2504,25,2025,4
JK101,JK101#2510001@r0c0,2510001,240,5,0.03455962800875274,C02A250391B1,505.4,297.5,4.69,92.6,98.3,,6.9,25020462,139,10,1,A线,2502,25,2025,2
JK101,JK101#2510001@r0c0,2510001,240,6,0.03439551422319475,C02A241873A2,503.0,190.1,5.11,59.5,84.3,,4.9,24120444,139,10,1,A线,2412,24,2024,12
JK101,JK101#2510001@r0c0,2510001,240,7,0.01944748358862144,C02B241221B1,284.4,274.3,4.49,86.4,95.5,,3.2,24070262,139,10,1,B线,2407,24,2024,7
JK101,JK101#2510001@r0c0,2510001,240,8,0.03460065645514223,C02A241681C1,506.0,288.8,5.11,90.3,97.8,,6.4,24120017,139,10,1,A线,2412,24,2024,12
JK101,JK101#2510001@r0c0,2510001,240,9,0.028186542669584244,C02A241711C1,412.2,285.3,5.38,91.4,98.5,,3.3,24120076,139,10,1,A线,2412,24,2024,12
JK101,JK101#2510001@r0c0,2510001,240,10,0.02855579868708972,C02A250273B1,417.6,170.3,4.57,42.1,74.6,,9.4,25020141,139,10,1,A线,2502,25,2025,2
JK101,JK101#2510001@r0c0,2510001,240,11,0.03336980306345733,C02A250351C3,488.0,274.6,4.29,91.0,98.3,,9.4,25020352,139,10,1,A线,2502,25,2025,2
JK101,JK101#2510001@r0c0,2510001,240,12,0.03220733041575492,C02A250351D1,471.0,278.1,4.49,90.5,98.4,,9.4,25020353,139,10,1,A线,2502,25,2025,2
JK101,JK101#2510001@r0c0,2510001,240,13,0.03419037199124726,C02A250282C2,500.0,201.1,6.09,59.9,85.0,,8.1,25020167,139,10,1,A线,2502,25,2025,2
JK101,JK101#2510001@r0c0,2510001,240,14,0.03234409190371991,C02A241733A1,473.0,279.3,5.81,82.7,95.8,,5.1,24120120,139,10,1,A线,2412,24,2024,12
JK101,JK101#2510001@r0c0,2510001,240,15,0.036105032822757115,C02A250471C1,528.0,296.9,4.52,91.4,98.5,,7.9,25030125,139,10,1,A线,2503,25,2025,3
JK101,JK101#2510001@r0c0,2510001,240,16,0.033807439824945294,C02A241761B2,494.4,274.9,4.66,91.9,98.1,,4.8,24120170,139,10,1,A线,2412,24,2024,12
JK101,JK101#2510001@r0c0,2510001,240,17,0.03219365426695842,C02A250961B1,470.8,292.3,4.29,92.6,99.1,,9.9,25040550,139,10,1,A线,2504,25,2025,4
JK101,JK101#2510001@r0c0,2510001,240,18,0.03425875273522976,C02A241831E1,501.0,281.2,4.8,89.2,98.1,,8.5,24120334,139,10,1,A线,2412,24,2024,12
JK101,JK101#2510001@r0c0,2510001,240,19,0.02661378555798687,C02A241871D3,389.2,271.9,5.22,90.2,97.5,,4.8,24120433,139,10,1,A线,2412,24,2024,12
JK101,JK101#2510001@r0c0,2510001,240,20,0.03821115973741794,C02B241221C2,558.8,261.5,4.46,88.5,96.8,,3.2,24070264,139,10,1,B线,2407,24,2024,7
JK101,JK101#2510001@r0c0,2510001,240,21,0.031564551422319474,C02A241901D2,461.6,283.0,5.57,86.5,96.8,,7.5,24120510,139,10,1,A线,2412,24,2024,12
JK101,JK101#2510001@r0c0,2510001,240,22,0.03231673960612692,C02A250111B1,472.6,288.8,4.89,89.7,97.2,,7.1,25010287,139,10,1,A线,2501,25,2025,1
JK101,JK101#2510001@r0c0,2510001,240,23,0.03826586433260394,C02A250151F1,559.6,285.5,5.24,92.5,99.0,,6.6,25010406,139,10,1,A线,2501,25,2025,1
JK101,JK101#2510001@r0c0,2510001,240,24,0.023591356673960614,C02A250571B1,345.0,283.0,4.97,87.3,96.7,,9.85,25030294,139,10,1,A线,2503,25,2025,3
JK101,JK101#2510001@r0c0,2510001,240,25,0.03548960612691466,C02A250571C1,519.0,285.0,4.97,87.8,96.8,,9.96,25030295,139,10,1,A线,2503,25,2025,3
JK101,JK101#2510001@r0c0,2510001,240,26,0.035667396061269147,C02A250361B1,521.6,282.8,4.91,91.8,98.1,,10.61,25020375,139,10,1,A线,2502,25,2025,2
JK101,JK101#2510001@r0c0,2510001,240,27,0.039647155361050325,C02B251731C2,579.8,288.2,5.27,80.2,93.3,,8.9,25100032,139,10,1,B线,2510,25,2025,10
JK101,JK101#2510001@r0c0,2510001,240,28,0.0324261487964989,C02A250151C1,474.2,288.6,4.89,90.4,98.9,,6.6,25010399,139,10,1,A线,2501,25,2025,1
JK101,JK101#2510001@r0c0,2510001,240,29,0.03364332603938731,C02A250681B1,492.0,291.3,5.0,89.9,98.2,,8.1,25040014,139,10,1,A线,2504,25,2025,4
JK101,JK101#2510001@r0c0,2510001,240,30,0.018804704595185996,C02A250361A1,275.0,289.6,4.91,91.5,98.0,,9.2,25020374,139,10,1,A线,2502,25,2025,2
JK101,JK101#2510001@r0c0,2510001,240,31,0.052967724288840265,C02A250561B2,774.6,286.0,4.94,89.9,97.9,,6.6,25030277,139,10,1,A线,2503,25,2025,3
JK102,JK102#2510002@r0c0,2510002,240,1,0.047709847852858214,C02A241761B1,480.4,277.7,4.8,92.0,98.3,,4.8,24120169,140,10,2,A线,2412,24,2024,12
JK102,JK102#2510002@r0c0,2510002,240,2,0.049954316132364035,C02A241771B1,503.0,276.2,4.91,88.9,97.5,,4.3,24120187,140,10,2,A线,2412,24,2024,12
JK102,JK102#2510002@r0c0,2510002,240,3,0.04465101497636356,C02A241781B1,449.6,273.4,4.72,89.7,97.0,,8.4,24120209,140,10,2,A线,2412,24,2024,12
JK102,JK102#2510002@r0c0,2510002,240,4,0.04717355897191435,C02A241801C1,475.0,274.8,5.11,89.4,98.4,,6.4,24120252,140,10,2,A线,2412,24,2024,12
JK102,JK102#2510002@r0c0,2510002,240,5,0.0208954038056648,C02B241241B1,210.4,231.1,4.08,89.7,96.1,,9.6,24090002,140,10,2,B线,2409,24,2024,9
JK102,JK102#2510002@r0c0,2510002,240,6,0.05080840583164502,C02B241241F1,511.6,196.7,3.53,88.5,95.3,,9.6,24090006,140,10,2,B线,2409,24,2024,9
JK102,JK102#2510002@r0c0,2510002,240,7,0.04824613673380209,C02A241801B4,485.8,284.0,5.16,88.6,97.6,,6.4,24120251,140,10,2,A线,2412,24,2024,12
JK102,JK102#2510002@r0c0,2510002,240,8,0.047689985301712146,C02A241801B1,480.2,288.6,5.11,87.9,97.1,,6.4,24120248,140,10,2,A线,2412,24,2024,12
JK102,JK102#2510002@r0c0,2510002,240,9,0.0468160330512851,C02A241691C1,471.4,281.9,4.97,91.6,98.6,,5.8,24120038,140,10,2,A线,2412,24,2024,12
JK102,JK102#2510002@r0c0,2510002,240,10,0.02858221109919358,C02A241732A3,287.8,287.9,5.79,85.9,97.5,,4.3,24120119,140,10,2,A线,2412,24,2024,12
JK102,JK102#2510002@r0c0,2510002,240,11,0.0501728041949708,C02A250941B1,505.2,282.2,4.61,91.3,97.9,,9.2,25040512,140,10,2,A线,2504,25,2025,4
JK102,JK102#2510002@r0c0,2510002,240,12,0.04985500337663369,C02A241811D2,502.0,272.9,4.97,91.2,98.5,,5.8,24120278,140,10,2,A线,2412,24,2024,12
JK102,JK102#2510002@r0c0,2510002,240,13,0.0509474436896675,C02B251704A1,513.0,248.9,5.52,55.1,80.9,,6.6,25090010,140,10,2,B线,2509,25,2025,9
JK102,JK102#2510002@r0c0,2510002,240,14,0.05106661899654392,C02A250951B2,514.2,272.4,4.69,92.0,99.1,,12.5,25040531,140,10,2,A线,2504,25,2025,4
JK102,JK102#2510002@r0c0,2510002,240,15,0.048047511222341396,C02A250331B1,483.8,287.9,5.16,85.4,95.4,,9.0,25020290,140,10,2,A线,2502,25,2025,2
JK102,JK102#2510002@r0c0,2510002,240,16,0.021511142891192943,C02B251704A2,216.6,251.9,5.49,54.8,81.1,,6.6,25090011,140,10,2,B线,2509,25,2025,9
JK102,JK102#2510002@r0c0,2510002,240,17,0.05011321654153259,C02A241811D1,504.6,273.3,4.91,90.8,98.3,,5.8,24120277,140,10,2,A线,2412,24,2024,12
JK102,JK102#2510002@r0c0,2510002,240,18,0.05251658523020696,C02A241811C2,528.8,279.4,4.97,91.5,98.9,,5.8,24120276,140,10,2,A线,2412,24,2024,12
JK102,JK102#2510002@r0c0,2510002,240,19,0.04975569062090335,C02A241811C1,501.0,285.1,5.02,91.4,98.9,,5.8,24120275,140,10,2,A线,2412,24,2024,12
JK102,JK102#2510002@r0c0,2510002,240,20,0.05027211695070114,C02A241811B3,506.2,294.4,5.11,89.1,97.2,,5.8,24120274,140,10,2,A线,2412,24,2024,12
JK102,JK102#2510002@r0c0,2510002,240,21,0.049696102967465135,C02A250702A1,500.4,251.8,4.72,91.6,99.3,,10.5,25040057,140,10,2,A线,2504,25,2025,4
JK102,JK102#2510002@r0c0,2510002,240,22,0.04351884956103762,C02A250721B2,438.2,261.3,4.61,92.7,99.1,,11.0,25040088,140,10,2,A线,2504,25,2025,4
JK103,JK103#2510003@r0c0,2510003,240,1,0.05321850053827872,C02B241291B2,524.0,291.6,5.0,94.5,99.0,12.64,,24090114,141,10,3,B线,2409,24,2024,9
JK103,JK103#2510003@r0c0,2510003,240,2,0.053157563323921915,C02B241291B3,523.4,293.5,5.05,95.9,99.4,12.61,,24090115,141,10,3,B线,2409,24,2024,9
JK103,JK103#2510003@r0c0,2510003,240,3,0.047977900103593256,C02A241821C3,472.4,267.2,5.24,85.5,96.7,11.22,,24120307,141,10,3,A线,2412,24,2024,12
JK103,JK103#2510003@r0c0,2510003,240,4,0.04948101805772785,C02A241871B2,487.2,268.8,5.35,88.6,97.5,12.52,,24120428,141,10,3,A线,2412,24,2024,12
JK103,JK103#2510003@r0c0,2510003,240,5,0.026406126221283337,C02A241902A1,260.0,262.2,5.38,83.3,94.3,12.34,,24120513,141,10,3,A线,2412,24,2024,12
JK103,JK103#2510003@r0c0,2510003,240,6,0.04913570717637261,C02A241911C3,483.8,265.9,5.08,88.7,97.2,12.65,,24120534,141,10,3,A线,2412,24,2024,12
JK103,JK103#2510003@r0c0,2510003,240,7,0.04724665353131157,C02A241921B2,465.2,276.6,5.33,89.4,97.4,11.82,,24120558,141,10,3,A线,2412,24,2024,12
JK103,JK103#2510003@r0c0,2510003,240,8,0.04917633198594381,C02A241921B1,484.2,275.4,5.41,89.8,97.8,11.84,,24120557,141,10,3,A线,2412,24,2024,12
JK103,JK103#2510003@r0c0,2510003,240,9,0.05336068737177794,C02A250131D2,525.4,280.2,5.11,90.2,97.8,10.97,,25010349,141,10,3,A线,2501,25,2025,1
JK103,JK103#2510003@r0c0,2510003,240,10,0.029026426438626067,C02A250141F1,285.8,258.3,5.49,89.8,98.1,12.21,,25010387,141,10,3,A线,2501,25,2025,1
JK103,JK103#2510003@r0c0,2510003,240,11,0.037110763543295885,C02A250162A1,365.4,261.8,5.38,90.6,98.7,11.67,,25010432,141,10,3,A线,2501,25,2025,1
JK103,JK103#2510003@r0c0,2510003,240,12,0.06542625581442588,C02A250491B1,644.2,287.2,4.06,89.5,97.9,10.91,,25030158,141,10,3,A线,2503,25,2025,3
JK103,JK103#2510003@r0c0,2510003,240,13,0.022384270073734027,C02A250501A1,220.4,269.1,4.08,90.3,99.0,11.59,,25030179,141,10,3,A线,2503,25,2025,3
JK103,JK103#2510003@r0c0,2510003,240,14,0.048343523389734105,C02A250501C1,476.0,268.4,4.23,90.4,99.1,11.24,,25030182,141,10,3,A线,2503,25,2025,3
JK103,JK103#2510003@r0c0,2510003,240,15,0.051552883345859314,C02A250501B2,507.6,274.4,4.15,90.8,99.4,11.48,,25030181,141,10,3,A线,2503,25,2025,3
JK103,JK103#2510003@r0c0,2510003,240,16,0.07674026528000649,C02A250511C1,755.6,275.1,4.23,90.4,98.6,10.17,,25030193,141,10,3,A线,2503,25,2025,3
JK103,JK103#2510003@r0c0,2510003,240,17,0.06560906745749628,C02A250511C2,646.0,263.8,4.29,90.4,98.7,10.15,,25030194,141,10,3,A线,2503,25,2025,3
JK103,JK103#2510003@r0c0,2510003,240,18,0.0506591375352928,C02B251702A1,498.8,249.8,5.05,68.5,88.6,13.01,,25090006,141,10,3,B线,2509,25,2025,9
JK103,JK103#2510003@r0c0,2510003,240,19,0.06920436310454794,C02B251702B1,681.4,250.0,5.13,67.2,87.9,12.82,,25090007,141,10,3,B线,2509,25,2025,9
JK103,JK103#2510003@r0c0,2510003,240,20,0.05478255570677012,C02B251742A1,539.4,266.4,5.71,67.0,85.9,11.07,,25100050,141,10,3,B线,2510,25,2025,10
1007,1007#1007@r0c0,1007,180,1,0.17412935323383086,C02A250892B1,35.0,206.0,4.26,81.8,95.4,,,25040416,142,10,7,A线,2504,25,2025,4
1007,1007#1007@r0c0,1007,180,2,0.09950248756218906,C02B251772A1,20.0,172.5,3.97,71.9,90.1,,,25100106,142,10,7,B线,2510,25,2025,10
1007,1007#1007@r0c0,1007,180,3,0.47761194029850745,C02A250892B1,96.0,206.0,4.26,81.8,95.4,,,25040416,142,10,7,A线,2504,25,2025,4
1007,1007#1007@r0c0,1007,180,4,0.24875621890547264,C02B251772A1,50.0,172.5,3.97,71.9,90.1,,,25100106,142,10,7,B线,2510,25,2025,10
1008,1008#1008@r0c0,1008,180,1,0.025226863842154165,C02A250212C2,255.2,205.0,5.95,77.4,93.2,,,25010585,143,10,8,A线,2501,25,2025,1
1008,1008#1008@r0c0,1008,180,2,0.05175856546924734,C02A250263B1,523.6,192.8,5.33,72.2,90.2,,,25020107,143,10,8,A线,2502,25,2025,2
1008,1008#1008@r0c0,1008,180,3,0.052865700559498616,C02B241222A3,534.8,231.0,5.38,84.1,94.8,,,24070271,143,10,8,B线,2407,24,2024,7
1008,1008#1008@r0c0,1008,180,4,0.05517882208734505,C02B241232A1,558.2,234.9,5.76,83.8,94.9,,,24070293,143,10,8,B线,2407,24,2024,7
1008,1008#1008@r0c0,1008,180,5,0.06597338921729502,C02B251343B1,667.4,150.6,3.43,77.9,93.1,,,25060335,143,10,8,B线,2506,25,2025,6
1008,1008#1008@r0c0,1008,180,6,0.05029556552855815,C02A250091D1,508.8,258.2,5.27,87.3,97.3,,,25010238,143,10,8,A线,2501,25,2025,1
1008,1008#1008@r0c0,1008,180,7,0.051442241157746975,C02B251712C1,520.4,187.9,4.55,71.2,89.3,,,25100006,143,10,8,B线,2510,25,2025,10
1008,1008#1008@r0c0,1008,180,8,0.04003479567426504,C02A250141E1,405.0,258.7,5.16,91.4,98.8,,,25010386,143,10,8,A线,2501,25,2025,1
1008,1008#1008@r0c0,1008,180,9,0.06377888930626124,C02B251714A1,645.2,152.1,3.34,79.8,92.9,,,25100009,143,10,8,B线,2510,25,2025,10
1008,1008#1008@r0c0,1008,180,10,0.045412308969771255,C02A250333A1,459.4,219.2,6.24,64.8,87.2,,,25020308,143,10,8,A线,2502,25,2025,2
1008,1008#1008@r0c0,1008,180,11,0.07026353769201873,C02B251714A2,710.8,154.5,3.34,79.5,92.7,,,25100010,143,10,8,B线,2510,25,2025,10
1008,1008#1008@r0c0,1008,180,12,0.054348470769656584,C02A250152A1,549.8,255.4,6.09,86.0,96.4,,,25010411,143,10,8,A线,2501,25,2025,1
1008,1008#1008@r0c0,1008,180,13,0.0579071192740357,C02B251734B1,585.8,162.0,3.36,73.2,90.8,,,25100043,143,10,8,B线,2510,25,2025,10
1008,1008#1008@r0c0,1008,180,14,0.04576817382020917,C02B241302A1,463.0,241.5,6.45,84.7,94.4,,,24090160,143,10,8,B线,2409,24,2024,9
1008,1008#1008@r0c0,1008,180,15,0.07052055119511279,C02B251743A1,713.4,156.1,3.55,81.3,95.0,,,25100054,143,10,8,B线,2510,25,2025,10
1008,1008#1008@r0c0,1008,180,16,0.049188430438306875,C02A250311F2,497.6,254.2,6.0,84.8,95.6,,,25020243,143,10,8,A线,2502,25,2025,2
1008,1008#1008@r0c0,1008,180,17,0.05118522765465292,C02A250312A1,517.8,251.7,6.03,83.2,95.0,,,25020245,143,10,8,A线,2502,25,2025,2
1008,1008#1008@r0c0,1008,180,18,0.050315335798026925,C02A250302A2,509.0,253.5,6.0,86.9,97.0,,,25020218,143,10,8,A线,2502,25,2025,2
1008,1008#1008@r0c0,1008,180,19,0.048536011545837365,C02A241911D1,491.0,255.5,5.13,86.9,97.1,,,24120535,143,10,8,A线,2412,24,2024,12
1009,1009#1009@r0c0,1009,180,1,0.03972703872937327,24LMB0814A3,398.2,178.4,5.57,71.6,89.7,,,24050348,144,10,9,LMB(外购/旧料),2405,,2024,5
1009,1009#1009@r0c0,1009,180,2,0.053075802621864836,24LMB1062B2,532.0,231.4,5.87,77.0,90.7,,,24060429,144,10,9,LMB(外购/旧料),2406,,2024,6
1009,1009#1009@r0c0,1009,180,3,0.02903206496797494,C02B241221E1,291.0,239.8,5.3,87.2,96.4,,,24070268,144,10,9,B线,2407,24,2024,7
1009,1009#1009@r0c0,1009,180,4,0.026358321527625357,C02B241222B2,264.2,206.1,5.79,78.9,92.5,,,24070273,144,10,9,B线,2407,24,2024,7
1009,1009#1009@r0c0,1009,180,5,0.04639144402099088,C02B241224E2,465.0,161.5,4.82,72.7,89.8,,,24070278,144,10,9,B线,2407,24,2024,7
1009,1009#1009@r0c0,1009,180,6,0.023804297942813815,C02B241292A2,238.6,237.8,6.64,82.8,93.3,,,24090131,144,10,9,B线,2409,24,2024,9
1009,1009#1009@r0c0,1009,180,7,0.04794780214298542,C02B241292B2,480.6,240.6,6.45,85.3,94.4,,,24090133,144,10,9,B线,2409,24,2024,9
1009,1009#1009@r0c0,1009,180,8,0.05088093860366742,C02A250332B1,510.0,227.6,6.32,71.1,90.1,,,25020307,144,10,9,A线,2502,25,2025,2
1009,1009#1009@r0c0,1009,180,9,0.029071971586487617,C02A250562B1,291.4,220.9,6.16,70.0,90.4,,,25030284,144,10,9,A线,2503,25,2025,3
1009,1009#1009@r0c0,1009,180,10,0.06321208372408564,C02B251322C1,633.6,241.8,5.22,86.2,96.6,,,25060306,144,10,9,B线,2506,25,2025,6
1009,1009#1009@r0c0,1009,180,11,0.05114033162399984,C02B251712B2,512.6,200.2,4.8,72.5,90.0,,,25100005,144,10,9,B线,2510,25,2025,10
1009,1009#1009@r0c0,1009,180,12,0.06732246543089171,C02B251771C1,674.8,228.6,4.52,88.4,97.7,,,25100096,144,10,9,B线,2510,25,2025,10
1009,1009#1009@r0c0,1009,180,13,0.05469202067162839,C02B251771D2,548.2,229.9,4.57,87.4,97.1,,,25100099,144,10,9,B线,2510,25,2025,10
1009,1009#1009@r0c0,1009,180,14,0.029630664245665145,C02B251781F2,297.0,209.9,4.94,74.5,90.1,,,25100117,144,10,9,B线,2510,25,2025,10
1009,1009#1009@r0c0,1009,180,15,0.05920146856356127,C02B251802B1,593.4,199.7,4.17,79.0,92.1,,,25100148,144,10,9,B线,2510,25,2025,10
1009,1009#1009@r0c0,1009,180,16,0.029411177843845403,C02B251802B2,294.8,197.7,4.17,79.0,92.0,,,25100149,144,10,9,B线,2510,25,2025,10
1009,1009#1009@r0c0,1009,180,17,0.055170900093780555,C02B251802C1,553.0,194.1,4.2,77.5,91.4,,,25100150,144,10,9,B线,2510,25,2025,10
1009,1009#1009@r0c0,1009,180,18,0.07308897180597403,C02B251813A1,732.6,184.6,4.49,74.0,89.5,,,25100174,144,10,9,B线,2510,25,2025,10
1009,1009#1009@r0c0,1009,180,19,0.05564977951593272,C02B251832B1,557.8,203.2,4.03,77.4,90.8,,,25100202,144,10,9,B线,2510,25,2025,10
1009,1009#1009@r0c0,1009,180,20,0.05806412993594988,C02B251842C1,582.0,203.8,4.03,83.5,93.9,,,25100219,144,10,9,B线,2510,25,2025,10
1009,1009#1009@r0c0,1009,180,21,0.057126324400901894,C02B251842C2,572.6,174.0,3.65,82.8,93.4,,,25100220,144,10,9,B线,2510,25,2025,10
1010,1010#1010@r0c0,1010,240,1,0.047709847852858214,C02A241761B1,480.4,277.7,4.8,92.0,98.3,,4.8,24120169,145,10,10,A线,2412,24,2024,12
1010,1010#1010@r0c0,1010,240,2,0.049954316132364035,C02A241771B1,503.0,276.2,4.91,88.9,97.5,,4.3,24120187,145,10,10,A线,2412,24,2024,12
1010,1010#1010@r0c0,1010,240,3,0.04465101497636356,C02A241781B1,449.6,273.4,4.72,89.7,97.0,,8.4,24120209,145,10,10,A线,2412,24,2024,12
1010,1010#1010@r0c0,1010,240,4,0.04717355897191435,C02A241801C1,475.0,274.8,5.11,89.4,98.4,,6.4,24120252,145,10,10,A线,2412,24,2024,12
1010,1010#1010@r0c0,1010,240,5,0.0208954038056648,C02B241241B1,210.4,231.1,4.08,89.7,96.1,,9.6,24090002,145,10,10,B线,2409,24,2024,9
1010,1010#1010@r0c0,1010,240,6,0.05080840583164502,C02B241241F1,511.6,196.7,3.53,88.5,95.3,,9.6,24090006,145,10,10,B线,2409,24,2024,9
1010,1010#1010@r0c0,1010,240,7,0.04824613673380209,C02A241801B4,485.8,284.0,5.16,88.6,97.6,,6.4,24120251,145,10,10,A线,2412,24,2024,12
1010,1010#1010@r0c0,1010,240,8,0.047689985301712146,C02A241801B1,480.2,288.6,5.11,87.9,97.1,,6.4,24120248,145,10,10,A线,2412,24,2024,12
