timestamp,feed_flow,feed_temp,feed_tds,feed_ph,evap_temp,evap_pressure,compressor_freq,compressor_power,pump_power,condensate_flow,concentrate_flow,total_power,cip_flag,alarm_flag
2025-01-26 20:00:00,7.31,27.18,46528.63,6.64,74.71,-69.75,39.26,190.26,42.34,6.16,1.2,232.6,0,1
2025-01-26 21:00:00,7.88,29.27,43838.14,6.85,77.35,-68.91,39.34,170.82,57.22,6.66,0.94,228.04,0,0
2025-01-26 22:00:00,8.3,30.09,38178.25,6.74,78.09,-70.15,39.0,218.4,54.08,6.86,1.35,272.48,0,0
2025-01-26 23:00:00,7.75,29.88,36415.54,6.64,77.8,-70.09,40.06,187.36,61.71,6.67,1.18,249.07,0,0
2025-01-27 00:00:00,9.01,30.3,41128.57,6.61,77.01,-69.62,42.62,226.07,59.74,7.51,1.4,285.81,0,0
2025-01-27 01:00:00,8.39,35.33,49067.71,6.56,79.67,-71.08,38.79,241.53,64.35,7.31,1.33,305.88,0,0
2025-01-27 02:00:00,8.77,33.91,33843.63,6.26,80.39,-70.99,39.35,221.22,61.11,7.39,1.37,282.33,0,0
2025-01-27 03:00:00,10.6,33.46,29675.11,6.76,79.51,-69.38,41.9,260.64,63.93,8.82,1.79,324.57,0,0
2025-01-27 04:00:00,8.61,36.07,36221.18,6.71,81.13,-69.76,39.22,156.56,62.29,6.97,1.81,218.85,0,0
2025-01-27 05:00:00,7.49,35.23,26546.5,6.86,80.03,-70.61,37.45,185.23,58.73,6.35,1.12,243.96,0,0
2025-01-27 06:00:00,11.15,35.2,29208.35,6.52,82.45,-69.64,43.16,283.38,69.99,9.11,2.07,353.37,0,0
2025-01-27 07:00:00,11.96,36.04,39469.24,7.13,82.16,-72.19,44.3,367.0,56.67,9.74,2.35,423.67,0,0
2025-01-27 08:00:00,9.18,33.42,35581.61,6.56,79.7,-71.14,39.62,241.83,53.49,7.9,1.06,295.33,0,0
2025-01-27 09:00:00,7.63,34.76,26881.71,6.44,81.07,-71.49,38.19,128.96,62.71,6.19,1.4,191.68,0,0
2025-01-27 10:00:00,8.86,35.81,32275.34,6.42,80.07,-70.3,38.03,197.71,50.82,7.84,1.15,248.53,0,0
2025-01-27 11:00:00,8.61,33.12,33794.83,6.25,79.9,-70.27,38.64,192.2,62.86,7.31,1.31,255.06,0,0
2025-01-27 12:00:00,8.42,31.09,28284.09,7.08,77.82,-71.62,39.21,204.37,61.17,7.16,1.48,265.54,0,0
2025-01-27 13:00:00,7.31,29.91,26029.78,7.06,76.4,-72.33,37.99,170.36,49.03,6.03,1.04,219.39,0,0
2025-01-27 14:00:00,8.58,29.07,31457.14,6.88,75.75,-74.34,37.94,190.94,45.48,7.46,0.86,236.42,0,0
2025-01-27 15:00:00,8.32,28.45,33695.23,6.53,75.35,-72.54,38.37,189.03,53.21,7.05,1.38,242.24,0,0
2025-01-27 16:00:00,6.36,27.69,29365.07,7.23,75.28,-72.28,36.42,121.0,62.81,5.25,1.24,183.81,0,0
2025-01-27 17:00:00,8.26,28.86,24136.74,6.71,74.91,-72.01,39.5,127.04,51.26,7.07,1.16,178.3,0,0
2025-01-27 18:00:00,9.49,25.57,33069.69,6.76,74.69,-71.28,37.64,227.98,55.62,7.65,1.9,283.59,0,0
2025-01-27 19:00:00,7.9,28.84,20000.0,7.21,74.15,-74.8,36.79,195.44,49.3,6.42,1.59,244.74,0,0
2025-01-27 20:00:00,7.63,27.78,25585.25,7.05,74.75,-73.4,35.47,164.77,61.69,6.29,1.21,226.46,0,0
2025-01-27 21:00:00,8.06,29.35,24794.16,7.46,78.43,-72.23,39.17,188.13,54.33,6.94,1.02,242.46,0,0
2025-01-27 22:00:00,9.06,28.41,30313.14,7.0,75.72,-71.92,37.98,230.06,55.24,7.63,1.46,285.3,0,0
2025-01-27 23:00:00,7.32,32.35,37134.35,6.87,77.01,-71.56,39.13,137.5,61.89,6.35,1.1,199.39,0,0
2025-01-28 00:00:00,9.41,33.32,37364.72,6.85,82.16,-69.59,43.81,258.77,65.46,7.65,1.59,324.23,0,0
2025-01-28 01:00:00,9.31,34.05,32102.56,6.57,79.74,-69.38,42.93,258.68,55.6,7.99,1.29,314.28,0,0
2025-01-28 02:00:00,11.7,32.08,36045.1,6.99,78.73,-71.45,40.54,286.48,60.25,9.81,1.86,346.73,0,0
2025-01-28 03:00:00,10.22,35.76,35962.65,7.38,81.89,-70.06,42.34,240.46,70.66,8.33,1.95,311.12,0,0
2025-01-28 04:00:00,12.16,35.93,23420.59,7.27,80.14,-70.95,40.59,331.47,69.19,10.51,1.65,400.66,0,0
2025-01-28 05:00:00,9.88,33.96,39884.03,7.15,82.99,-68.82,40.19,287.51,52.37,8.26,1.54,339.89,0,0
2025-01-28 06:00:00,11.55,36.04,27475.64,6.93,81.5,-70.13,42.26,340.91,57.22,9.57,2.16,398.13,0,0
2025-01-28 07:00:00,11.37,36.41,38018.19,7.26,81.45,-68.78,45.16,364.44,62.4,9.49,1.79,426.84,0,0
2025-01-28 08:00:00,10.29,36.29,34155.54,7.48,83.24,-68.28,42.92,282.17,56.81,8.58,1.66,338.98,0,0
2025-01-28 09:00:00,11.15,35.24,35578.54,7.36,81.58,-69.61,41.48,268.43,53.96,9.34,1.56,322.39,0,0
2025-01-28 10:00:00,11.94,34.6,31975.07,7.31,81.19,-68.02,44.53,328.32,63.93,9.87,1.96,392.25,0,1
2025-01-28 11:00:00,10.38,35.1,51771.63,7.09,80.36,-69.21,40.1,278.91,57.73,8.28,2.18,336.65,0,0
2025-01-28 12:00:00,8.96,33.82,31443.97,7.52,77.86,-69.33,39.3,251.06,55.89,7.57,1.44,306.95,0,0
2025-01-28 13:00:00,10.27,27.92,38341.05,6.53,78.33,-70.21,41.19,244.99,73.47,8.38,1.99,318.46,0,1
2025-01-28 14:00:00,9.31,30.07,34084.62,7.42,78.01,-70.34,41.2,233.25,58.63,7.57,1.82,291.88,0,0
2025-01-28 15:00:00,9.69,29.48,30333.91,7.98,75.99,-71.49,41.33,261.61,60.5,8.03,1.97,322.1,0,0
2025-01-28 16:00:00,9.86,26.99,46098.22,6.97,77.75,-70.52,42.45,377.49,65.67,8.36,1.39,443.16,0,0
2025-01-28 17:00:00,8.4,28.86,41815.0,7.29,76.23,-70.59,40.78,226.26,55.71,7.03,1.13,281.97,0,0
2025-01-28 18:00:00,8.57,30.16,38698.38,7.35,75.31,-72.01,41.18,257.19,60.25,7.01,1.4,317.44,0,0
2025-01-28 19:00:00,10.62,27.55,41892.35,7.23,75.57,-71.19,44.07,337.3,67.7,8.65,1.86,405.0,0,0
2025-01-28 20:00:00,9.97,29.72,48095.78,7.6,75.98,-72.37,43.34,293.88,64.21,8.39,1.43,358.1,0,0
2025-01-28 21:00:00,8.45,28.9,43178.54,7.46,74.86,-71.44,41.19,181.85,74.08,6.48,1.99,255.93,0,0
2025-01-28 22:00:00,11.84,30.08,39132.63,7.37,76.74,-72.22,44.74,386.37,75.82,10.08,1.96,462.19,0,0
2025-01-28 23:00:00,11.8,33.68,41194.66,7.52,77.99,-70.62,45.37,352.02,64.14,9.25,2.79,416.17,0,0
2025-01-29 00:00:00,11.36,32.35,43482.34,7.31,78.26,-73.35,38.46,260.75,68.57,9.63,1.8,329.31,1,0
2025-01-29 01:00:00,11.26,34.65,43649.29,8.08,80.0,-71.62,38.78,163.54,61.27,9.84,1.74,224.81,0,0
2025-01-29 02:00:00,13.61,32.87,43902.22,7.31,80.51,-73.86,42.69,344.56,77.45,12.8,0.76,422.01,0,0
2025-01-29 03:00:00,13.55,38.23,40120.68,7.3,81.95,-73.5,39.63,327.12,65.12,12.54,0.77,392.25,0,0
2025-01-29 04:00:00,15.71,37.41,46944.28,6.8,82.59,-72.44,46.14,430.77,76.99,14.08,1.78,507.77,0,0
2025-01-29 05:00:00,14.19,36.92,50571.29,7.06,82.51,-73.25,40.27,347.66,77.53,12.63,1.28,425.19,0,0
2025-01-29 06:00:00,14.33,38.02,52528.35,7.46,81.0,-73.74,41.85,312.68,82.59,11.96,2.26,395.27,0,0
2025-01-29 07:00:00,13.91,35.56,55152.15,6.81,84.43,-70.41,41.32,328.91,78.04,12.21,1.78,406.94,0,0
2025-01-29 08:00:00,14.81,38.33,55840.13,6.58,81.98,-71.77,46.43,369.23,86.09,12.75,2.04,455.32,0,0
2025-01-29 09:00:00,14.57,35.94,52824.98,7.1,81.4,-72.33,42.14,348.69,79.76,12.49,2.05,428.45,0,0
2025-01-29 10:00:00,15.01,35.3,46703.03,7.4,80.19,-72.62,41.97,381.39,79.87,13.3,1.53,461.26,0,0
2025-01-29 11:00:00,13.24,34.05,67098.25,7.04,79.82,-72.58,42.24,335.13,70.31,11.35,1.89,405.44,0,0
2025-01-29 12:00:00,13.13,32.95,65685.13,6.92,81.1,-69.98,42.63,328.7,78.05,11.71,1.57,406.75,0,0
2025-01-29 13:00:00,12.89,33.5,55055.25,6.5,79.7,-72.59,40.92,289.22,77.73,10.7,2.2,366.94,0,0
2025-01-29 14:00:00,13.86,32.06,50912.04,7.05,77.69,-73.6,41.99,309.09,74.81,12.19,1.55,383.9,0,0
2025-01-29 15:00:00,14.36,31.75,52936.88,7.07,76.42,-71.95,37.9,267.84,75.26,12.26,1.91,343.1,0,0
2025-01-29 16:00:00,12.52,30.37,54495.67,6.43,76.71,-72.68,41.25,287.75,80.07,10.84,1.55,367.82,0,0
2025-01-29 17:00:00,12.54,30.64,65406.52,7.14,76.1,-70.53,42.34,303.37,71.01,10.96,1.64,374.38,0,0
2025-01-29 18:00:00,13.26,29.43,60106.92,7.02,75.52,-72.93,44.17,308.64,74.99,11.14,2.17,383.62,0,0
2025-01-29 19:00:00,12.9,32.79,70993.51,7.08,76.56,-71.22,44.96,388.86,76.79,11.18,1.6,465.65,0,0
2025-01-29 20:00:00,14.2,28.67,64015.59,6.92,75.84,-71.38,43.25,419.9,76.38,12.27,1.6,496.27,0,0
2025-01-29 21:00:00,11.6,32.75,59561.56,6.92,77.02,-72.31,42.28,236.96,63.18,9.88,1.78,300.13,0,0
2025-01-29 22:00:00,13.22,33.74,62597.31,6.86,77.79,-72.29,41.14,347.78,74.99,11.33,1.76,422.77,0,0
2025-01-29 23:00:00,13.64,32.08,53023.93,6.93,78.77,-70.84,43.14,220.12,74.87,11.91,1.83,294.99,0,0
2025-01-30 00:00:00,12.65,36.85,70579.5,6.24,78.88,-70.69,42.15,299.86,82.44,10.66,1.88,382.3,0,0
2025-01-30 01:00:00,14.26,36.44,73359.77,6.31,81.33,-71.73,42.84,430.5,81.65,12.28,1.83,512.15,0,0
2025-01-30 02:00:00,14.67,37.4,72061.9,6.49,80.35,-71.67,45.15,398.4,76.08,12.44,2.25,474.48,0,0
2025-01-30 03:00:00,15.63,37.13,66934.81,6.63,81.29,-72.88,47.61,436.3,88.82,13.21,2.77,525.12,0,0
2025-01-30 04:00:00,17.07,37.5,77385.91,6.75,82.21,-69.88,47.81,569.05,91.05,15.3,1.88,660.1,0,0
2025-01-30 05:00:00,16.03,37.94,79339.37,6.73,82.03,-70.89,48.77,452.57,94.45,13.9,2.16,547.01,0,0
2025-01-30 06:00:00,15.43,38.82,86584.34,6.93,84.67,-69.98,45.62,481.82,79.24,13.0,2.48,561.07,0,0
2025-01-30 07:00:00,16.32,39.92,76003.25,6.94,82.04,-72.61,47.91,473.72,87.99,14.11,1.95,561.7,0,0
2025-01-30 08:00:00,17.24,38.08,78141.04,6.44,82.05,-72.27,46.37,544.08,88.12,14.41,2.66,632.2,0,0
2025-01-30 09:00:00,15.27,36.15,67394.21,6.72,83.31,-71.38,45.29,368.53,82.03,13.04,1.86,450.56,0,0
2025-01-30 10:00:00,15.12,37.42,82380.24,6.46,81.04,-72.28,46.46,457.43,76.7,12.79,2.59,534.13,0,0
2025-01-30 11:00:00,16.19,36.59,73368.86,6.64,80.34,-72.19,46.92,415.6,89.2,13.49,2.93,504.8,0,0
2025-01-30 12:00:00,15.21,35.25,77757.57,6.78,78.66,-72.24,46.19,418.87,84.61,13.18,2.09,503.48,0,0
2025-01-30 13:00:00,15.71,34.33,74283.85,5.86,79.68,-70.41,45.1,484.34,90.67,13.28,2.45,575.02,0,0
2025-01-30 14:00:00,14.85,32.16,82578.27,7.33,79.11,-72.65,47.24,437.77,81.61,12.53,2.09,519.38,0,0
2025-01-30 15:00:00,15.26,30.55,80341.89,6.89,78.19,-72.01,48.56,474.51,81.49,12.83,2.4,556.0,0,1
2025-01-30 16:00:00,13.52,29.99,93573.12,6.63,77.82,-73.74,44.82,434.58,80.5,12.44,1.35,515.08,0,0
2025-01-30 17:00:00,14.33,28.67,73925.38,7.28,76.36,-74.87,42.9,378.01,72.41,11.96,2.39,450.42,0,0
2025-01-30 18:00:00,14.11,30.78,76007.08,6.74,75.65,-73.95,45.9,366.99,84.88,11.3,2.73,451.87,0,0
2025-01-30 19:00:00,13.24,30.54,93303.65,6.89,75.98,-74.87,44.94,363.01,81.46,10.67,2.31,444.47,0,1
2025-01-30 20:00:00,13.04,30.5,89435.64,6.76,78.52,-72.37,44.91,383.32,81.84,11.29,1.96,465.16,0,0
2025-01-30 21:00:00,15.25,28.12,80274.68,7.32,78.22,-73.11,47.23,502.52,85.2,13.49,1.75,587.71,0,0
2025-01-30 22:00:00,14.55,30.99,84051.82,6.91,77.46,-74.33,45.3,394.99,76.44,12.13,2.16,471.43,0,0
2025-01-30 23:00:00,14.21,34.78,95656.68,7.01,79.47,-70.07,46.14,454.73,79.5,12.44,1.62,534.23,0,0
